event_number	ed_code	ed_english_name	ed_french_name	province_name_english	province_name_french	ed_rejected_ballot_count	ed_valid_vote_count	ed_electors_on_list_count	total_poll_count	advance_poll_count	mobile_poll_count	svr_group1_ballot_count	svr_group2_ballot_count	svr_total_ballot_count	population_cnt	census_year	judicial_recount_indictator	majority_count	majority_percentage	voter_participation_percentage	elected_first_name	elected_middle_name	elected_last_name	elected_party_english_name	elected_party_french_name	event_english_name	event_french_name	returning_officer
3600	ED59-027	Vancouver East	Vancouver-Est	British Columbia	Colombie-Britannique	403	35407	59801	183	9	5	95	225	320	102673	1991	N	1838	5.2	59.9	Libby		Davies	N.D.P.	N.P.D.	Thirty-sixth General Election 1997	Trente-sixième élection générale 1997	Malcolm Bryson                        
3600	ED59-028	Vancouver Island North	Île de Vancouver-Nord	British Columbia	Colombie-Britannique	161	47894	74667	249	13	3	206	589	795	96625	1991	N	11617	24.3	64.4	John		Duncan	Reform	Réforme	Thirty-sixth General Election 1997	Trente-sixième élection générale 1997	Sam Fell                          
3600	ED59-029	Vancouver Kingsway	Vancouver Kingsway	British Columbia	Colombie-Britannique	426	34911	55760	181	7	2	62	204	266	103234	1991	N	3520	10.1	63.4	M.	Sophia	Leung	Liberal	Libéral	Thirty-sixth General Election 1997	Trente-sixième élection générale 1997	Simone Blais                         
3600	ED59-030	Vancouver Quadra	Vancouver Quadra	British Columbia	Colombie-Britannique	202	44720	66299	213	9	8	96	471	567	104069	1991	N	6507	14.6	67.8	Ted		McWhinney	Liberal	Libéral	Thirty-sixth General Election 1997	Trente-sixième élection générale 1997	E. Tyson                         
3600	ED59-031	Vancouver South--Burnaby	Vancouver-Sud--Burnaby	British Columbia	Colombie-Britannique	281	39029	61215	195	8	5	38	268	306	101601	1991	N	5050	12.9	64.2	Herb		Dhaliwal	Liberal	Libéral	Thirty-sixth General Election 1997	Trente-sixième élection générale 1997	Louise Scheffer                      
3600	ED59-032	Victoria	Victoria	British Columbia	Colombie-Britannique	241	52161	76479	239	11	7	233	748	981	101012	1991	N	2737	5.2	68.5	David		Anderson	Liberal	Libéral	Thirty-sixth General Election 1997	Trente-sixième élection générale 1997	Janet Baird                         
3600	ED59-033	West Kootenay--Okanagan	West Kootenay--Okanagan	British Columbia	Colombie-Britannique	185	40515	61038	206	7	6	58	281	339	84446	1991	N	10085	24.9	66.7	Jim		Gouk	Reform	Réforme	Thirty-sixth General Election 1997	Trente-sixième élection générale 1997	Hans Hubert                        
3600	ED59-034	West Vancouver--Sunshine Coast	West Vancouver--Sunshine Coast	British Columbia	Colombie-Britannique	199	50164	75394	233	11	5	88	687	775	102145	1991	N	2774	5.5	66.8	John		Reynolds	Reform	Réforme	Thirty-sixth General Election 1997	Trente-sixième élection générale 1997	J. North                         
3600	ED60-001	Yukon	Yukon	Yukon Territory	Territoire du Yukon	86	13829	19934	88	14	0	54	309	363	27797	1991	N	509	3.7	69.8	Louise	Frances	Hardy	N.D.P.	N.P.D.	Thirty-sixth General Election 1997	Trente-sixième élection générale 1997	Dave Brekke                        
3600	ED61-001	Nunavut	Nunavut	Northwest Territories	Territoires du Nord-Ouest	48	7196	12114	46	5	0	77	28	105	21242	1991	N	1565	21.7	59.8	Nancy		Karetak-Lindell	Liberal	Libéral	Thirty-sixth General Election 1997	Trente-sixième élection générale 1997	Mary Tatty                         
3600	ED61-002	Western Arctic	Western Arctic	Northwest Territories	Territoires du Nord-Ouest	94	13363	23053	89	5	0	120	280	400	36407	1991	N	2985	22.3	58.4	Ethel		Blondin-Andrew	Liberal	Libéral	Thirty-sixth General Election 1997	Trente-sixième élection générale 1997	Pat McMahon                       
3700	ED10-001	Bonavista--Trinity--Conception	Bonavista--Trinity--Conception	Newfoundland	Terre-Neuve	500	40629	67199	279	16	5	173	512	685	91865	1996	N	11087	27.3	61.2	Brian		Tobin	Liberal	Libéral	Thirty-seventh general election 2000	Trente-septième élection générale 2000	Walter Brown
3700	ED10-002	Burin--St. George's	Burin--St. George's	Newfoundland	Terre-Neuve	341	30727	53526	221	19	2	295	481	776	75001	1996	N	6712	21.8	58	Bill		Matthews	Liberal	Libéral	Thirty-seventh general election 2000	Trente-septième élection générale 2000	Irene Hodder
3700	ED10-003	Gander--Grand Falls	Gander--Grand Falls	Newfoundland	Terre-Neuve	118	28853	57014	184	12	4	166	253	419	78550	1996	N	7683	26.6	50.8	George		Baker	Liberal	Libéral	Thirty-seventh general election 2000	Trente-septième élection générale 2000	Winnie Roebothan
3700	ED10-004	Humber--St. Barbe--Baie Verte	Humber--St. Barbe--Baie Verte	Newfoundland	Terre-Neuve	117	31744	54745	193	10	2	220	224	444	75347	1996	N	7108	22.4	58.2	Gerry		Byrne	Liberal	Libéral	Thirty-seventh general election 2000	Trente-septième élection générale 2000	Robert Green
3700	ED10-005	Labrador	Labrador	Newfoundland	Terre-Neuve	57	10368	19654	75	7	0	78	77	155	29190	1996	N	5869	56.6	53	Lawrence		O'Brien	Liberal	Libéral	Thirty-seventh general election 2000	Trente-septième élection générale 2000	Barbara Roberts
3700	ED10-006	St. John's East	St. John's-Est	Newfoundland	Terre-Neuve	202	44356	77449	223	10	0	234	606	840	101266	1996	N	9771	22	57.5	Norman	E.	Doyle	Progressive Conservative	Progressiste-Conservateur	Thirty-seventh general election 2000	Trente-septième élection générale 2000	Gerald Tilley
3700	ED10-007	St. John's West	St. John's-Ouest	Newfoundland	Terre-Neuve	345	42821	75623	229	13	3	212	687	899	100573	1996	N	8822	20.6	57.1	Loyola		Hearn	Progressive Conservative	Progressiste-Conservateur	Thirty-seventh general election 2000	Trente-septième élection générale 2000	Larry Edison
3700	ED11-001	Cardigan	Cardigan	Prince Edward Island	Île-du-Prince-Édouard	85	17779	22556	73	4	2	67	720	787	30561	1996	N	276	1.6	79.2	Lawrence		MacAulay	Liberal	Libéral	Thirty-seventh general election 2000	Trente-septième élection générale 2000	Mary Dyck
3700	ED11-002	Egmont	Egmont	Prince Edward Island	Île-du-Prince-Édouard	131	18434	25500	86	5	2	109	316	425	35282	1996	N	2111	11.5	72.8	Joe		McGuire	Liberal	Libéral	Thirty-seventh general election 2000	Trente-septième élection générale 2000	Pauline Deighan
3700	ED11-003	Hillsborough	Hillsborough	Prince Edward Island	Île-du-Prince-Édouard	96	19799	29617	91	4	4	91	446	537	35284	1996	N	2238	11.3	67.2	Shawn		Murphy	Liberal	Libéral	Thirty-seventh general election 2000	Trente-septième élection générale 2000	Sharon Knox
3700	ED11-004	Malpeque	Malpeque	Prince Edward Island	Île-du-Prince-Édouard	112	18452	25361	74	3	1	58	298	356	33430	1996	N	1786	9.7	73.2	Wayne		Easter	Liberal	Libéral	Thirty-seventh general election 2000	Trente-septième élection générale 2000	Cecil MacPhail
3700	ED12-001	Bras d'Or--Cape Breton	Bras d'Or--Cape Breton	Nova Scotia	Nouvelle-Écosse	321	37949	56074	186	11	3	165	645	810	76677	1996	N	12701	33.5	68.2	Rodger		Cuzner	Liberal	Libéral	Thirty-seventh general election 2000	Trente-septième élection générale 2000	Norman Carmichael
3700	ED12-002	Cumberland--Colchester	Cumberland--Colchester	Nova Scotia	Nouvelle-Écosse	145	38597	62180	209	13	2	153	739	892	83066	1996	N	8445	21.9	62.3	Bill		Casey	Progressive Conservative	Progressiste-Conservateur	Thirty-seventh general election 2000	Trente-septième élection générale 2000	H. Starratt
3700	ED12-003	Dartmouth	Dartmouth	Nova Scotia	Nouvelle-Écosse	133	37446	62877	180	8	2	403	465	868	83423	1996	N	1177	3.1	59.8	Wendy		Lill	N.D.P.	N.P.D.	Thirty-seventh general election 2000	Trente-septième élection générale 2000	William Clair
3700	ED12-004	Halifax	Halifax	Nova Scotia	Nouvelle-Écosse	176	41035	67849	201	10	1	350	382	732	80677	1996	N	3024	7.4	60.7	Alexa		McDonough	N.D.P.	N.P.D.	Thirty-seventh general election 2000	Trente-septième élection générale 2000	Joan Cunningham
3700	ED12-005	Halifax West	Halifax-Ouest	Nova Scotia	Nouvelle-Écosse	173	46735	77579	217	12	0	259	620	879	93901	1996	N	4311	9.2	60.5	Geoff		Regan	Liberal	Libéral	Thirty-seventh general election 2000	Trente-septième élection générale 2000	Terry Tingley
3700	ED12-006	Kings--Hants	Kings--Hants	Nova Scotia	Nouvelle-Écosse	145	43714	73052	234	13	3	310	462	772	98676	1996	N	4399	10.1	60	Scott		Brison	Progressive Conservative	Progressiste-Conservateur	Thirty-seventh general election 2000	Trente-septième élection générale 2000	Alfred McPherson
3700	ED12-007	Pictou--Antigonish--Guysborough	Pictou--Antigonish--Guysborough	Nova Scotia	Nouvelle-Écosse	190	39863	59269	216	15	5	118	607	725	79189	1996	N	6713	16.8	67.6	Peter	G.	MacKay	Progressive Conservative	Progressiste-Conservateur	Thirty-seventh general election 2000	Trente-septième élection générale 2000	Mary Daley
3700	ED12-008	Sackville--Musquodoboit Valley--Eastern Shore	Sackville--Musquodoboit Valley--Eastern Shore	Nova Scotia	Nouvelle-Écosse	129	39503	64426	212	13	0	241	673	914	84965	1996	N	755	1.9	61.5	Peter		Stoffer	N.D.P.	N.P.D.	Thirty-seventh general election 2000	Trente-septième élection générale 2000	Paul Hyland
3700	ED12-009	South Shore	South Shore	Nova Scotia	Nouvelle-Écosse	192	36096	58726	194	15	4	107	592	699	76980	1996	N	1651	4.6	61.8	Gerald		Keddy	Progressive Conservative	Progressiste-Conservateur	Thirty-seventh general election 2000	Trente-septième élection générale 2000	Karen Logan
3700	ED12-010	Sydney--Victoria	Sydney--Victoria	Nova Scotia	Nouvelle-Écosse	267	38911	60499	189	14	3	230	644	874	81594	1996	N	5172	13.3	64.8	Mark		Eyking	Liberal	Libéral	Thirty-seventh general election 2000	Trente-septième élection générale 2000	Peggy MacAdam
3700	ED12-011	West Nova	Ouest Nova	Nova Scotia	Nouvelle-Écosse	235	35420	52453	177	10	1	128	355	483	70134	1996	N	703	2	68	Robert		Thibault	Liberal	Libéral	Thirty-seventh general election 2000	Trente-septième élection générale 2000	Rose-Aline Gawn
3700	ED13-001	Acadie--Bathurst	Acadie--Bathurst	New Brunswick	Nouveau-Brunswick	624	50565	67918	231	14	9	139	1029	1168	87601	1996	N	3206	6.3	75.4	Yvon		Godin	N.D.P.	N.P.D.	Thirty-seventh general election 2000	Trente-septième élection générale 2000	Norbert Sivret
3700	ED13-002	Beauséjour--Petitcodiac	Beauséjour--Petitcodiac	New Brunswick	Nouveau-Brunswick	433	45569	64526	208	11	8	123	435	558	83353	1996	N	6834	15	71.3	Dominic		LeBlanc	Liberal	Libéral	Thirty-seventh general election 2000	Trente-septième élection générale 2000	Louis Bourgeois
3700	ED13-003	New Brunswick Southwest	Nouveau-Brunswick-Sud-Ouest	New Brunswick	Nouveau-Brunswick	156	30666	45627	152	14	3	92	338	430	61112	1996	N	6047	19.7	67.6	Greg		Thompson	Progressive Conservative	Progressiste-Conservateur	Thirty-seventh general election 2000	Trente-septième élection générale 2000	W. Brown
3700	ED13-004	Fredericton	Fredericton	New Brunswick	Nouveau-Brunswick	213	36725	58845	165	8	2	237	537	774	73975	1996	N	3256	8.9	62.8	Andy		Scott	Liberal	Libéral	Thirty-seventh general election 2000	Trente-septième élection générale 2000	John Landry
3700	ED13-005	Fundy--Royal	Fundy--Royal	New Brunswick	Nouveau-Brunswick	221	37721	55364	167	14	3	97	441	538	73472	1996	N	3857	10.2	68.5	John		Herron	Progressive Conservative	Progressiste-Conservateur	Thirty-seventh general election 2000	Trente-septième élection générale 2000	Lynda Chappell
3700	ED13-006	Madawaska--Restigouche	Madawaska--Restigouche	New Brunswick	Nouveau-Brunswick	997	38099	56435	185	13	8	131	1067	1198	73175	1996	N	5496	14.4	69.3	Jeannot		Castonguay	Liberal	Libéral	Thirty-seventh general election 2000	Trente-septième élection générale 2000	Laurier Lévesque
3700	ED13-007	Miramichi	Miramichi	New Brunswick	Nouveau-Brunswick	683	33139	47337	148	10	2	129	588	717	59454	1996	N	8706	26.3	71.4	Charles		Hubbard	Liberal	Libéral	Thirty-seventh general election 2000	Trente-septième élection générale 2000	Fred Hamilton
3700	ED13-008	Moncton--Riverview--Dieppe	Moncton--Riverview--Dieppe	New Brunswick	Nouveau-Brunswick	354	45193	72640	209	7	7	155	534	689	88463	1996	N	18415	40.7	62.7	Claudette		Bradshaw	Liberal	Libéral	Thirty-seventh general election 2000	Trente-septième élection générale 2000	Ghislaine Ringuette Crawford
3700	ED13-009	Saint John	Saint John	New Brunswick	Nouveau-Brunswick	214	32899	54937	164	10	4	158	621	779	72668	1996	N	7216	21.9	60.3	Elsie		Wayne	Progressive Conservative	Progressiste-Conservateur	Thirty-seventh general election 2000	Trente-septième élection générale 2000	Fred Fuller
3700	ED13-010	Tobique--Mactaquac	Tobique--Mactaquac	New Brunswick	Nouveau-Brunswick	271	32436	47940	161	12	3	76	685	761	64860	1996	N	147	0.5	68.2	Andy		Savoy	Liberal	Libéral	Thirty-seventh general election 2000	Trente-septième élection générale 2000	Jean-Guy Beaulieu
3700	ED24-001	Abitibi--Baie-James--Nunavik	Abitibi--Baie-James--Nunavik	Quebec	Québec	848	36405	65934	206	13	4	86	641	727	95948	1996	N	2631	7.2	56.5	Guy		St-Julien	Liberal	Libéral	Thirty-seventh general election 2000	Trente-septième élection générale 2000	Claire Gilbert
3700	ED24-002	Ahuntsic	Ahuntsic	Quebec	Québec	1289	53150	81288	224	10	1	69	598	667	104960	1996	N	11511	21.7	67	Eleni		Bakopanos	Liberal	Libéral	Thirty-seventh general election 2000	Trente-septième élection générale 2000	Jacques Pelletier
3700	ED24-003	Anjou--Rivière-des-Prairies	Anjou--Rivière-des-Prairies	Quebec	Québec	1134	48621	74695	193	7	1	39	461	500	95099	1996	N	13379	27.5	66.6	Yvon		Charbonneau	Liberal	Libéral	Thirty-seventh general election 2000	Trente-septième élection générale 2000	Pauline Hamel
3700	ED24-004	Argenteuil--Papineau--Mirabel	Argenteuil--Papineau--Mirabel	Quebec	Québec	1387	50259	81024	228	12	2	62	560	622	101268	1996	N	542	1.1	63.7	Mario		Laframboise	Bloc Québécois	Bloc Québécois	Thirty-seventh general election 2000	Trente-septième élection générale 2000	Lisette Lévesque
3700	ED24-005	Beauce	Beauce	Quebec	Québec	1132	46483	75170	222	13	8	69	345	414	99453	1996	N	13710	29.5	63.3	Claude		Drouin	Liberal	Libéral	Thirty-seventh general election 2000	Trente-septième élection générale 2000	Laurent Nadeau
3700	ED24-006	Beauharnois--Salaberry	Beauharnois--Salaberry	Quebec	Québec	1390	49390	72089	202	11	3	59	1360	1419	93685	1996	N	2896	5.9	70.4	Serge		Marcil	Liberal	Libéral	Thirty-seventh general election 2000	Trente-septième élection générale 2000	André Comeau
3700	ED24-007	Beauport--Montmorency--Côte-de-Beaupré--Île-d'Orléans	Beauport--Montmorency--Côte-de-Beaupré--Île-d'Orléans	Quebec	Québec	1481	51365	80217	223	10	6	94	598	692	101444	1996	N	2627	5.1	65.9	Michel		Guimond	Bloc Québécois	Bloc Québécois	Thirty-seventh general election 2000	Trente-septième élection générale 2000	Paul-André Beaubien
3700	ED24-008	Bellechasse--Etchemins--Montmagny--L'Islet	Bellechasse--Etchemins--Montmagny--L'Islet	Quebec	Québec	1047	39996	64379	204	10	2	71	196	267	83911	1996	N	4190	10.5	63.8	Gilbert		Normand	Liberal	Libéral	Thirty-seventh general election 2000	Trente-septième élection générale 2000	Pierre Fafard
3700	ED24-009	Berthier--Montcalm	Berthier--Montcalm	Quebec	Québec	1929	55465	94011	272	12	4	80	475	555	125619	1996	N	14978	27	61.1	Michel		Bellehumeur	Bloc Québécois	Bloc Québécois	Thirty-seventh general election 2000	Trente-septième élection générale 2000	Colette Laferrière
3700	ED24-010	Bourassa	Bourassa	Quebec	Québec	1248	40828	67488	184	10	2	43	1015	1058	90902	1996	N	13941	34.1	62.3	Denis		Coderre	Liberal	Libéral	Thirty-seventh general election 2000	Trente-septième élection générale 2000	Antonio Pensato
3700	ED24-011	Brome--Missisquoi	Brome--Missisquoi	Quebec	Québec	986	42867	66730	170	8	0	65	1113	1178	84359	1996	N	8182	19.1	65.7	Denis		Paradis	Liberal	Libéral	Thirty-seventh general election 2000	Trente-septième élection générale 2000	Denis Leclerc
3700	ED24-012	Brossard--La Prairie	Brossard--La Prairie	Quebec	Québec	1067	50872	78535	205	8	4	66	911	977	98516	1996	N	10048	19.8	66.1	Jacques		Saada	Liberal	Libéral	Thirty-seventh general election 2000	Trente-septième élection générale 2000	Pierre Robitaille
3700	ED24-013	Chambly	Chambly	Quebec	Québec	1735	52232	81181	206	10	0	66	626	692	102009	1996	N	8684	16.6	66.5	Ghislain		Lebel	Bloc Québécois	Bloc Québécois	Thirty-seventh general election 2000	Trente-septième élection générale 2000	Guy Lafontaine
3700	ED24-014	Champlain	Champlain	Quebec	Québec	1789	45122	68914	194	11	0	81	1535	1616	88944	1996	Y	15	0	68.1	Marcel		Gagnon	Bloc Québécois	Bloc Québécois	Thirty-seventh general election 2000	Trente-septième élection générale 2000	Jean-Paul Couture
3700	ED24-015	Charlesbourg--Jacques-Cartier	Charlesbourg--Jacques-Cartier	Quebec	Québec	1747	57105	86371	236	10	3	250	508	758	105007	1996	N	822	1.4	68.1	Richard		Marceau	Bloc Québécois	Bloc Québécois	Thirty-seventh general election 2000	Trente-septième élection générale 2000	Sophie Ouellet
3700	ED24-016	Charlevoix	Charlevoix	Quebec	Québec	923	33330	58737	185	12	2	87	233	320	78659	1996	N	11171	33.5	58.3	Gérard		Asselin	Bloc Québécois	Bloc Québécois	Thirty-seventh general election 2000	Trente-septième élection générale 2000	Blondin Moreau
3700	ED24-017	Châteauguay	Châteauguay	Quebec	Québec	1748	55782	85512	223	12	0	76	511	587	110605	1996	N	3312	5.9	67.3	Robert		Lanctôt	Bloc Québécois	Bloc Québécois	Thirty-seventh general election 2000	Trente-septième élection générale 2000	Bernard Renaud
3700	ED24-018	Chicoutimi--Le Fjord	Chicoutimi--Le Fjord	Quebec	Québec	1347	41674	67058	181	12	2	200	311	511	86252	1996	N	5032	12.1	64.2	André		Harvey	Liberal	Libéral	Thirty-seventh general election 2000	Trente-septième élection générale 2000	Ghislain Harvey
3700	ED24-019	Compton--Stanstead	Compton--Stanstead	Quebec	Québec	870	38076	59382	172	11	5	56	552	608	77974	1996	N	2921	7.7	65.6	David		Price	Liberal	Libéral	Thirty-seventh general election 2000	Trente-septième élection générale 2000	Debra Martin
3700	ED24-020	Drummond	Drummond	Quebec	Québec	1434	41908	66084	183	9	4	52	731	783	84250	1996	N	4635	11.1	65.6	Pauline		Picard	Bloc Québécois	Bloc Québécois	Thirty-seventh general election 2000	Trente-septième élection générale 2000	Gaétan Ratté
3700	ED24-021	Frontenac--Mégantic	Frontenac--Mégantic	Quebec	Québec	740	37145	54559	170	11	6	64	469	533	69701	1996	N	1366	3.7	69.4	Gérard		Binet	Liberal	Libéral	Thirty-seventh general election 2000	Trente-septième élection générale 2000	André Pomerleau
3700	ED24-022	Bonaventure--Gaspé--Îles-de-la-Madeleine--Pabok	Bonaventure--Gaspé--Îles-de-la-Madeleine--Pabok	Quebec	Québec	698	36122	56286	184	11	3	96	596	692	75543	1996	N	3681	10.2	65.4	Georges		Farrah	Liberal	Libéral	Thirty-seventh general election 2000	Trente-septième élection générale 2000	Marlène Ferguson
3700	ED24-023	Gatineau	Gatineau	Quebec	Québec	970	50456	91031	257	12	4	179	705	884	120369	1996	N	13143	26	56.5	Mark		Assad	Liberal	Libéral	Thirty-seventh general election 2000	Trente-septième élection générale 2000	Gilles Trahan
3700	ED24-024	Hochelaga--Maisonneuve	Hochelaga--Maisonneuve	Quebec	Québec	1385	43189	75947	203	9	5	56	603	659	93160	1996	N	5107	11.8	58.7	Réal		Ménard	Bloc Québécois	Bloc Québécois	Thirty-seventh general election 2000	Trente-septième élection générale 2000	Jules Léger
3700	ED24-025	Hull--Aylmer	Hull--Aylmer	Quebec	Québec	651	43552	74742	213	11	5	250	672	922	97240	1996	N	12334	28.3	59.1	Marcel		Proulx	Liberal	Libéral	Thirty-seventh general election 2000	Trente-septième élection générale 2000	Suzanne Carrière
3700	ED24-026	Joliette	Joliette	Quebec	Québec	2329	45242	73908	193	11	4	69	653	722	95470	1996	N	8795	19.4	64.4	Pierre		Paquette	Bloc Québécois	Bloc Québécois	Thirty-seventh general election 2000	Trente-septième élection générale 2000	Bernard Lajeunesse
3700	ED24-027	Jonquière	Jonquière	Quebec	Québec	1375	32330	54137	149	9	2	101	286	387	68715	1996	N	4615	14.3	62.3	Jocelyne		Girard-Bujold	Bloc Québécois	Bloc Québécois	Thirty-seventh general election 2000	Trente-septième élection générale 2000	Danielle Godin
3700	ED24-028	Kamouraska--Rivière-du-Loup--Témiscouata--Les Basques	Kamouraska--Rivière-du-Loup--Témiscouata--Les Basques	Quebec	Québec	1057	38874	67208	216	13	4	85	589	674	88621	1996	N	11525	29.6	59.4	Paul		Crête	Bloc Québécois	Bloc Québécois	Thirty-seventh general election 2000	Trente-septième élection générale 2000	Pierrette Couillard
3700	ED24-029	Notre-Dame-de-Grâce--Lachine	Notre-Dame-de-Grâce--Lachine	Quebec	Québec	710	46651	75657	204	9	2	102	576	678	100927	1996	N	19879	42.6	62.6	Marlene		Jennings	Liberal	Libéral	Thirty-seventh general election 2000	Trente-septième élection générale 2000	Rolande Sentenne
3700	ED24-030	Lac-Saint-Jean--Saguenay	Lac-Saint-Jean--Saguenay	Quebec	Québec	890	32327	52895	156	10	4	85	323	408	69777	1996	N	13855	42.9	62.8	Stéphan		Tremblay	Bloc Québécois	Bloc Québécois	Thirty-seventh general election 2000	Trente-septième élection générale 2000	Robert Gagné
3700	ED24-031	Lac-Saint-Louis	Lac-Saint-Louis	Quebec	Québec	470	58676	82507	216	9	3	96	864	960	106473	1996	N	39104	66.6	71.7	Clifford		Lincoln	Liberal	Libéral	Thirty-seventh general election 2000	Trente-septième élection générale 2000	Lorraine Proctor-Singh
3700	ED24-032	LaSalle--Émard	LaSalle--Émard	Quebec	Québec	1043	48773	75961	202	8	1	67	453	520	97542	1996	N	20264	41.5	65.6	Paul		Martin	Liberal	Libéral	Thirty-seventh general election 2000	Trente-septième élection générale 2000	Gérald Rémy
3700	ED24-033	Laurentides	Laurentides	Quebec	Québec	1740	60796	100045	297	12	8	74	1933	2007	124776	1996	N	6718	11.1	62.5	Monique		Guay	Bloc Québécois	Bloc Québécois	Thirty-seventh general election 2000	Trente-septième élection générale 2000	Denise Lavoie
3700	ED24-034	Laurier--Sainte-Marie	Laurier--Sainte-Marie	Quebec	Québec	1215	44468	79109	208	9	1	98	465	563	96640	1996	N	12022	27	57.7	Gilles		Duceppe	Bloc Québécois	Bloc Québécois	Thirty-seventh general election 2000	Trente-septième élection générale 2000	Suzanne Paquin Pellerin
3700	ED24-035	Laval Centre	Laval-Centre	Quebec	Québec	1675	54782	87535	234	9	2	59	774	833	106931	1996	Y	42	0.1	64.5	Madeleine		Dalphond-Guiral	Bloc Québécois	Bloc Québécois	Thirty-seventh general election 2000	Trente-septième élection générale 2000	Michel Marchand
3700	ED24-036	Laval East	Laval-Est	Quebec	Québec	1535	58115	86759	222	8	3	51	859	910	106942	1996	N	1292	2.2	68.8	Carole-Marie		Allard	Liberal	Libéral	Thirty-seventh general election 2000	Trente-septième élection générale 2000	Jean-François Longpré
3700	ED24-037	Laval West	Laval-Ouest	Quebec	Québec	1525	61904	93243	233	10	1	63	1204	1267	116520	1996	N	11783	19	68	Raymonde		Folco	Liberal	Libéral	Thirty-seventh general election 2000	Trente-septième élection générale 2000	Jocelyne Lavoie
3700	ED24-038	Lévis-et-Chutes-de-la-Chaudière	Lévis-et-Chutes-de-la-Chaudière	Quebec	Québec	1992	63079	97982	251	10	1	72	660	732	122255	1996	N	4876	7.7	66.4	Antoine		Dubé	Bloc Québécois	Bloc Québécois	Thirty-seventh general election 2000	Trente-septième élection générale 2000	Monique Garcia
3700	ED24-039	Longueuil	Longueuil	Quebec	Québec	1181	39941	68927	178	7	1	80	741	821	83442	1996	N	7877	19.7	59.7	Caroline		St-Hilaire	Bloc Québécois	Bloc Québécois	Thirty-seventh general election 2000	Trente-septième élection générale 2000	André Normandin
3700	ED24-040	Lotbinière-L'Érable	Lotbinière-L'Érable	Quebec	Québec	1140	33636	52350	155	8	4	45	211	256	69952	1996	N	2788	8.3	66.4	Odina		Desrochers	Bloc Québécois	Bloc Québécois	Thirty-seventh general election 2000	Trente-septième élection générale 2000	Véronique Larochelle
3700	ED24-041	Louis-Hébert	Louis-Hébert	Quebec	Québec	1326	57593	83217	227	10	3	132	627	759	98496	1996	N	2455	4.3	70.8	Hélène		Scherrer	Liberal	Libéral	Thirty-seventh general election 2000	Trente-septième élection générale 2000	Rénald Lévesque
3700	ED24-042	Manicouagan	Manicouagan	Quebec	Québec	673	21778	40059	131	8	2	93	277	370	55018	1996	N	3825	17.6	56	Ghislain		Fournier	Bloc Québécois	Bloc Québécois	Thirty-seventh general election 2000	Trente-septième élection générale 2000	Nicole Blouin
3700	ED24-043	Matapédia--Matane	Matapédia--Matane	Quebec	Québec	1035	31471	55320	191	13	6	134	338	472	74237	1996	Y	276	0.9	58.8	Jean-Yves		Roy	Bloc Québécois	Bloc Québécois	Thirty-seventh general election 2000	Trente-septième élection générale 2000	Jocelyne Lévesque
3700	ED24-044	Mercier	Mercier	Quebec	Québec	1543	46818	76437	203	9	4	50	436	486	95070	1996	N	9339	19.9	63.3	Francine		Lalonde	Bloc Québécois	Bloc Québécois	Thirty-seventh general election 2000	Trente-septième élection générale 2000	André Laverdure
3700	ED24-045	Mount Royal	Mont-Royal	Quebec	Québec	335	40768	68605	184	11	1	86	754	840	95616	1996	N	30629	75.1	59.9	Irwin		Cotler	Liberal	Libéral	Thirty-seventh general election 2000	Trente-septième élection générale 2000	Eiran Harris
3700	ED24-046	Outremont	Outremont	Quebec	Québec	668	39422	68115	175	7	3	75	441	516	95665	1996	N	7645	19.4	58.9	Martin		Cauchon	Liberal	Libéral	Thirty-seventh general election 2000	Trente-septième élection générale 2000	Yelka Acimovic
3700	ED24-047	Papineau--Saint-Denis	Papineau--Saint-Denis	Quebec	Québec	1102	44280	73360	186	7	2	62	264	326	105607	1996	N	12176	27.5	61.9	Pierre		Pettigrew	Liberal	Libéral	Thirty-seventh general election 2000	Trente-septième élection générale 2000	Sylvie Jacmain
3700	ED24-048	Pierrefonds--Dollard	Pierrefonds--Dollard	Quebec	Québec	624	54024	80160	210	8	3	72	805	877	110147	1996	N	33420	61.9	68.2	Bernard		Patry	Liberal	Libéral	Thirty-seventh general election 2000	Trente-septième élection générale 2000	Renée Desmarais
3700	ED24-049	Pontiac--Gatineau--Labelle	Pontiac--Gatineau--Labelle	Quebec	Québec	771	45389	78429	240	15	0	95	450	545	103404	1996	N	6038	13.3	58.9	Robert		Bertrand	Liberal	Libéral	Thirty-seventh general election 2000	Trente-septième élection générale 2000	Don Laporte
3700	ED24-050	Portneuf	Portneuf	Quebec	Québec	1534	43839	69432	179	9	4	249	169	418	89315	1996	N	2433	5.5	65.3	Claude		Duplain	Liberal	Libéral	Thirty-seventh general election 2000	Trente-septième élection générale 2000	Fernand Lirette
3700	ED24-051	Québec	Québec	Quebec	Québec	1575	52484	88320	236	11	4	175	630	805	99661	1996	N	4174	8	61.2	Christiane		Gagnon	Bloc Québécois	Bloc Québécois	Thirty-seventh general election 2000	Trente-septième élection générale 2000	Jean-Charles Garant
3700	ED24-052	Québec East	Québec-Est	Quebec	Québec	1917	56492	91015	229	9	2	196	453	649	109210	1996	N	647	1.1	64.2	Jean Guy		Carignan	Liberal	Libéral	Thirty-seventh general election 2000	Trente-septième élection générale 2000	Claude Berthelot
